"USA_or_HHSRegion","WEEK_END","Variant","Share","Share_lo","Share_hi","count","denom_count","DF","eff.size","CI_width","nchs_flag","nchs_flag_wodf"
"USA",2021-12-18,"B.1.526",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"B.1.617.1",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"B.1.617.2",0.616524576934808,0.563137682592183,0.667906958429906,13226,21072,284,347.407204831606,0.104769275837723,0,0
"USA",2021-12-18,"B.1.617.3",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"B.1.620",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"B.1.621",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"B.1.640",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"C.16",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"C.36",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"C.37",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"Other",0.00369075743070379,0.00227609857267441,0.0056552393468362,61,21072,284,5598.73908820446,0.00337914077416179,0,0
"USA",2021-12-18,"P.1",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"P.2",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-18,"P.3",0,NA,NA,0,21072,284,NA,NA,1,1
"USA",2021-12-25,"A.23.1",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"A.27",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"A.28",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.1.318",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.1.519",0.000213436773296012,3.72955421725492e-05,0.000669588364723152,3,21539,266,12186.147870818,0.000632292822550602,1,1
"USA",2021-12-25,"B.1.1.529",0.737612667298261,0.692456166217224,0.779340096335006,16304,21539,266,414.564636953956,0.0868839301177822,0,0
"USA",2021-12-25,"B.1.1.7",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.214.2",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.351",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.427",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.525",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.526",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.617.1",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.617.2",0.255613480827321,0.214591773798525,0.300110273165298,5130,21539,266,420.774761136477,0.0855184993667728,0,0
"USA",2021-12-25,"B.1.617.3",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.620",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"B.1.621",4.56659216308114e-05,9.52358494710995e-07,0.000265128679386009,1,21539,266,20633.405084518,0.000264176320891298,1,1
"USA",2021-12-25,"B.1.640",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"C.16",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"C.36",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"C.37",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"Other",0.00651474917949102,0.00404628009598529,0.00992392976287715,101,21539,266,3250.84773584564,0.00587764966689186,0,0
"USA",2021-12-25,"P.1",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"P.2",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2021-12-25,"P.3",0,NA,NA,0,21539,266,NA,NA,1,1
"USA",2022-01-01,"A.23.1",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"A.27",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"A.28",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.1.318",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.1.519",1.81014915321403e-05,2.64204343809063e-09,0.000207507337413731,1,21520,239,21520,0.000207504695370293,1,1
"USA",2022-01-01,"B.1.1.529",0.886404948595146,0.865604287195868,0.905001538035204,19137,21520,239,1046.35429460073,0.0393972508393361,0,0
"USA",2022-01-01,"B.1.1.7",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.214.2",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.351",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.427",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.525",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.526",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.617.1",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.617.2",0.101756224424204,0.0846344573182894,0.121010210028336,2208,21520,239,1115.42052842355,0.0363757527100461,0,0
"USA",2022-01-01,"B.1.617.3",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.620",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.621",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"B.1.640",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"C.16",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"C.36",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"C.37",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"Other",0.0118207254891174,0.00744250572052463,0.0178048804157285,174,21520,239,1880.62318822865,0.0103623746952038,0,0
"USA",2022-01-01,"P.1",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"P.2",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-01,"P.3",0,NA,NA,0,21520,239,NA,NA,1,1
"USA",2022-01-08,"A.23.1",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"A.27",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"A.28",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.1.318",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.1.519",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.1.529",0.9615022465089,0.946440743801864,0.973303090909445,13369,13910,98,865.412359879593,0.0268623471075814,0,0
"USA",2022-01-08,"B.1.1.7",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.214.2",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.351",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.427",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.525",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.526",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.617.1",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.617.2",0.0379237304372592,0.0264353866655448,0.0525424106198745,533,13910,98,901.983974797002,0.0261070239543297,0,0
"USA",2022-01-08,"B.1.617.3",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.620",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.621",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"B.1.640",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"C.16",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"C.36",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"C.37",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"Other",0.000574023053840245,3.97097672479862e-05,0.00248138175960166,8,13910,98,2564.87411903354,0.00244167199235368,1,1
"USA",2022-01-08,"P.1",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"P.2",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-08,"P.3",0,NA,NA,0,13910,98,NA,NA,1,1
"USA",2022-01-15,"A.23.1",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"A.27",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"A.28",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.1.318",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.1.519",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.1.529",0.944827586206897,0.894183745842176,0.975882452651227,137,145,1,145,0.0816987068090511,1,0
"USA",2022-01-15,"B.1.1.7",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.214.2",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.351",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.427",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.525",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.526",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.617.1",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.617.2",0.0551724137931034,0.024117547348773,0.105816254157824,8,145,1,145,0.0816987068090511,1,1
"USA",2022-01-15,"B.1.617.3",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.620",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.621",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"B.1.640",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"C.16",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"C.36",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"C.37",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"Other",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"P.1",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"P.2",0,NA,NA,0,145,1,NA,NA,1,1
"USA",2022-01-15,"P.3",0,NA,NA,0,145,1,NA,NA,1,1
"1",2021-01-09,"A.23.1",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"A.27",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"A.28",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.1.318",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.1.519",0.0119615043176964,1.75532217482174e-05,0.101458614379584,1,134,6,44.5286296389133,0.101441061157836,1,1
"1",2021-01-09,"B.1.1.529",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.1.7",0.00779668441840323,8.00673304877727e-06,0.0701643828837888,1,134,6,64.6007514799187,0.07015637615074,1,1
"1",2021-01-09,"B.1.214.2",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.351",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.427",0.0119615043176964,1.75532217482175e-05,0.101458614379584,1,134,6,44.5286296389133,0.101441061157836,1,1
"1",2021-01-09,"B.1.525",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.526",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.617.1",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.617.2",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.617.3",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.620",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.621",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"B.1.640",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"C.16",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"C.36",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"C.37",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"Other",0.968280306946204,0.813986669623692,0.999592680294918,131,134,6,26.0017858866918,0.185606010671226,1,1
"1",2021-01-09,"P.1",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"P.2",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-09,"P.3",0,NA,NA,0,134,6,NA,NA,1,1
"1",2021-01-16,"A.23.1",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"A.27",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"A.28",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.1.318",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.1.519",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.1.529",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.1.7",0.00731899996344135,9.35323020378669e-05,0.0458693547173832,1,139,9,112.468905143104,0.0457758224153453,1,1
"1",2021-01-16,"B.1.214.2",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.351",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.427",0.0297633998486619,0.0017792988544668,0.127539479816315,3,139,9,46.213098188877,0.125760180961848,1,1
"1",2021-01-16,"B.1.525",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.526",0.012305248815798,0.000271044239271503,0.0686057978639329,1,139,9,77.8476943250619,0.0683347536246614,1,1
"1",2021-01-16,"B.1.617.1",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.617.2",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.617.3",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.620",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.621",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"B.1.640",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"C.16",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"C.36",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"C.37",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"Other",0.950612351372099,0.819174282651119,0.99531577999104,134,139,9,34.8724832631233,0.17614149733992,0,0
"1",2021-01-16,"P.1",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"P.2",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-16,"P.3",0,NA,NA,0,139,9,NA,NA,1,1
"1",2021-01-23,"A.23.1",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"A.27",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"A.28",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.1.318",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.1.519",0.00953687989431924,6.55255026873752e-05,0.0659661627561806,1,120,10,74.5084717585976,0.0659006372534932,1,1
"1",2021-01-23,"B.1.1.529",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.1.7",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.214.2",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.351",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.427",0.0647437970492858,0.00926604209399267,0.204401773166008,6,120,10,34.2246816101164,0.195135731072015,1,1
"1",2021-01-23,"B.1.525",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.526",0.0253624547885245,0.00240328029122664,0.0960981736298278,3,120,10,68.0203175236602,0.0936948933386011,1,1
"1",2021-01-23,"B.1.617.1",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.617.2",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.617.3",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.620",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.621",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"B.1.640",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"C.16",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"C.36",0.00411701520637067,3.72322105464767e-06,0.0381911522585195,1,120,10,120,0.0381874290374649,1,1
"1",2021-01-23,"C.37",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"Other",0.885323987022015,0.771681509797624,0.954996720497461,108,120,10,55.8235691520148,0.183315210699837,0,0
"1",2021-01-23,"P.1",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-23,"P.2",0.0109158660394852,0.000223447818720523,0.0619703669654854,1,120,10,85.8554689558261,0.0617469191467649,1,1
"1",2021-01-23,"P.3",0,NA,NA,0,120,10,NA,NA,1,1
"1",2021-01-30,"A.23.1",0.00404289939569369,1.13256229696819e-05,0.032511307625278,1,147,15,147,0.0324999820023083,1,1
"1",2021-01-30,"A.27",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"A.28",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.1.318",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.1.519",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.1.529",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.1.7",0.0315758228751108,0.00451891658511268,0.103511866347214,4,147,15,70.514777323404,0.0989929497621016,1,1
"1",2021-01-30,"B.1.214.2",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.351",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.427",0.0381724462119254,0.0135411830971368,0.0831983540826902,6,147,15,147,0.0696571709855533,1,1
"1",2021-01-30,"B.1.525",0.00586159741226371,8.40749774867367e-05,0.0361032261611302,1,147,15,144.726296167362,0.0360191511836434,1,1
"1",2021-01-30,"B.1.526",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.617.1",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.617.2",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.617.3",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.620",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.621",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"B.1.640",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"C.16",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"C.36",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"C.37",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"Other",0.911992779592751,0.854036202206955,0.952388661262665,134,147,15,147,0.0983524590557099,0,0
"1",2021-01-30,"P.1",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-01-30,"P.2",0.00835445451225506,9.86324300644416e-05,0.0529585478692377,1,147,15,96.5679888545547,0.0528599154391733,1,1
"1",2021-01-30,"P.3",0,NA,NA,0,147,15,NA,NA,1,1
"1",2021-02-06,"A.23.1",0.00564818712447374,9.51471506445785e-05,0.0337578750302063,1,164,13,156.90296262809,0.0336627278795618,1,1
"1",2021-02-06,"A.27",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"A.28",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.1.318",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.1.519",0.0370656452038153,0.013168533512864,0.0807621125406361,6,164,13,151.801204074807,0.0675935790277721,1,1
"1",2021-02-06,"B.1.1.529",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.1.7",0.051601068899828,0.00740389201646437,0.165217980478572,9,164,13,43.1011373290755,0.157814088462107,1,1
"1",2021-02-06,"B.1.214.2",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.351",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.427",0.00409536795800252,2.16160406231393e-05,0.0300281944317738,1,164,13,164,0.0300065783911507,1,1
"1",2021-02-06,"B.1.525",0.0105761014087711,0.000921687702335293,0.0420056713132142,2,164,13,156.115959528113,0.0410839836108789,1,1
"1",2021-02-06,"B.1.526",0.0533848789960412,0.0145476508488569,0.131873718831949,5,164,13,73.8243660896473,0.117326067983092,1,1
"1",2021-02-06,"B.1.617.1",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.617.2",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.617.3",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.620",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.621",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"B.1.640",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"C.16",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"C.36",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"C.37",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"Other",0.837628750409068,0.754341692344,0.901567562014395,140,164,13,108.043277916499,0.147225869670395,0,0
"1",2021-02-06,"P.1",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"P.2",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-06,"P.3",0,NA,NA,0,164,13,NA,NA,1,1
"1",2021-02-13,"A.23.1",0.00350076463717563,5.38804424197046e-05,0.0214084257552788,2,500,14,246.938056082328,0.0213545453128591,1,1
"1",2021-02-13,"A.27",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"A.28",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.1.318",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.1.519",0.0201048076478018,0.00970407704887103,0.0366067210487774,10,500,14,500,0.0269026439999064,1,1
"1",2021-02-13,"B.1.1.529",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.1.7",0.0428360057248384,0.0268482485618634,0.0644805153409025,22,500,14,500,0.0376322667790391,0,0
"1",2021-02-13,"B.1.214.2",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.351",0.00220835757154549,1.79122757333496e-05,0.0152016219939883,1,500,14,333.834507583123,0.015183709718255,1,1
"1",2021-02-13,"B.1.427",0.0487490665594534,0.0243963148012717,0.0859841306877974,23,500,14,221.459996628775,0.0615878158865258,0,0
"1",2021-02-13,"B.1.525",0.00543510287628849,7.32989612278493e-05,0.0339002275475275,2,500,14,153.570355892081,0.0338269285862997,1,1
"1",2021-02-13,"B.1.526",0.0329667457549739,0.017217064257544,0.0567213418424669,16,500,14,367.845901931538,0.0395042775849229,0,0
"1",2021-02-13,"B.1.617.1",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.617.2",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.617.3",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.620",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.621",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"B.1.640",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"C.16",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"C.36",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"C.37",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"Other",0.835184513738509,0.781639563493512,0.880106996829997,419,500,14,236.529261910997,0.0984674333364844,0,0
"1",2021-02-13,"P.1",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-13,"P.2",0.00901463548941369,0.00256161764721116,0.0224618390693455,5,500,14,465.248231568904,0.0199002214221344,1,1
"1",2021-02-13,"P.3",0,NA,NA,0,500,14,NA,NA,1,1
"1",2021-02-20,"A.23.1",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"A.27",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"A.28",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.1.318",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.1.519",0.0201774571150275,0.00834494109801307,0.0405431691948829,9,440,14,362.164641510558,0.0321982280968698,1,1
"1",2021-02-20,"B.1.1.529",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.1.7",0.0812545406197523,0.0521278816675945,0.119559730181468,34,440,14,281.398829823653,0.0674318485138738,0,0
"1",2021-02-20,"B.1.214.2",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.351",0.00183741931231146,2.01168634832594e-05,0.0120208116261464,1,440,14,430.819307090698,0.0120006947626632,1,1
"1",2021-02-20,"B.1.427",0.0438177397214993,0.0266939940965241,0.0673754996675496,20,440,14,440,0.0406815055710255,0,0
"1",2021-02-20,"B.1.525",0.00200854419644626,3.35076354935515e-05,0.0121392962299264,1,440,14,440,0.0121057885944328,1,1
"1",2021-02-20,"B.1.526",0.0615150424799665,0.0236404965051427,0.126859593569864,26,440,14,102.68600381208,0.103219097064722,1,1
"1",2021-02-20,"B.1.617.1",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.617.2",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.617.3",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.620",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.621",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"B.1.640",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"C.16",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"C.36",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"C.37",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"Other",0.78731268336898,0.710666829724361,0.851551326814524,348,440,14,141.577451680264,0.140884497090163,0,0
"1",2021-02-20,"P.1",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-20,"P.2",0.00207657318601704,3.89771547561895e-05,0.0122578621082476,1,440,14,440,0.0122188849534915,1,1
"1",2021-02-20,"P.3",0,NA,NA,0,440,14,NA,NA,1,1
"1",2021-02-27,"A.23.1",0,NA,NA,0,517,19,NA,NA,1,1
"1",2021-02-27,"A.27",0,NA,NA,0,517,19,NA,NA,1,1
"1",2021-02-27,"A.28",0,NA,NA,0,517,19,NA,NA,1,1
"1",2021-02-27,"B.1.1.318",0,NA,NA,0,517,19,NA,NA,1,1
"1",2021-02-27,"B.1.1.519",0.0265566640787257,0.0112883826445679,0.0523471794783973,13,517,19,288.928373024571,0.0410587968338294,1,1
