Day of Week Ending,Lineage Bin,Modeltype,Usa Or Hhsregion,Variant,95CI,Share
"April 23, 2022",VBM,weighted,7,B.1.617.2,NA,0
"May 8, 2021",VBM,weighted,8,B.1.617.2,1.6-4.7%,0.028313756
"May 15, 2021",VBM,weighted,8,B.1.617.2,4.3-10.3%,0.068681307
"May 22, 2021",VBM,weighted,8,B.1.617.2,6.1-11.1%,0.083319254
"May 29, 2021",VBM,weighted,8,B.1.617.2,15.8-29.2%,0.219684154
"June 5, 2021",VBM,weighted,8,B.1.617.2,23.9-42.2%,0.325828046
"June 12, 2021",VBM,weighted,8,B.1.617.2,41.8-61.6%,0.517352939
"June 19, 2021",VBM,weighted,8,B.1.617.2,46.4-75.3%,0.615812778
"June 26, 2021",VBM,weighted,8,B.1.617.2,65.9-87.2%,0.778530955
"July 3, 2021",VBM,weighted,8,B.1.617.2,80.6-90.5%,0.860788345
"July 10, 2021",VBM,weighted,8,B.1.617.2,83.0-90.7%,0.871986866
"July 17, 2021",VBM,weighted,8,B.1.617.2,89.1-95.9%,0.930586457
"July 24, 2021",VBM,weighted,8,B.1.617.2,94.6-97.2%,0.960438430
"July 31, 2021",VBM,weighted,8,B.1.617.2,95.0-98.1%,0.967862725
"August 7, 2021",VBM,weighted,8,B.1.617.2,96.4-99.5%,0.984005928
"August 14, 2021",VBM,weighted,8,B.1.617.2,95.8-99.3%,0.980683923
"August 21, 2021",VBM,weighted,8,B.1.617.2,99.1-99.9%,0.996363282
"August 28, 2021",VBM,weighted,8,B.1.617.2,96.7-99.8%,0.989871025
"September 4, 2021",VBM,weighted,8,B.1.617.2,97.6-99.8%,0.991607189
"September 11, 2021",VBM,weighted,8,B.1.617.2,98.7-99.9%,0.995226443
"September 18, 2021",VBM,weighted,8,B.1.617.2,98.1-99.8%,0.992699981
"September 25, 2021",VBM,weighted,8,B.1.617.2,98.7-99.9%,0.995653212
"October 2, 2021",VBM,weighted,8,B.1.617.2,99.0-99.9%,0.996345162
"October 9, 2021",VBM,weighted,8,B.1.617.2,98.2-99.9%,0.993615866
"October 16, 2021",VBM,weighted,8,B.1.617.2,98.4-99.8%,0.993452787
"October 23, 2021",VBM,weighted,8,B.1.617.2,98.1-99.9%,0.993751049
"October 30, 2021",VBM,weighted,8,B.1.617.2,98.6-100.0%,0.996326506
"November 6, 2021",VBM,weighted,8,B.1.617.2,97.6-99.9%,0.992344916
"November 13, 2021",VBM,weighted,8,B.1.617.2,96.8-99.8%,0.989980161
"November 20, 2021",VBM,weighted,8,B.1.617.2,96.6-99.9%,0.991052449
"November 27, 2021",VBM,weighted,8,B.1.617.2,99.0-99.8%,0.995628178
"December 4, 2021",VBM,weighted,8,B.1.617.2,99.7-99.9%,0.998463988
"December 11, 2021",VBM,weighted,8,B.1.617.2,97.1-99.2%,0.983559489
"December 18, 2021",VBM,weighted,8,B.1.617.2,60.2-89.8%,0.774040520
"December 25, 2021",VBM,weighted,8,B.1.617.2,19.0-48.7%,0.326032996
"January 1, 2022",VBM,weighted,8,B.1.617.2,6.8-18.5%,0.117392503
"January 8, 2022",VBM,weighted,8,B.1.617.2,2.6-5.2%,0.037332784
"January 15, 2022",VBM,weighted,8,B.1.617.2,0.7-1.7%,0.011373543
"January 22, 2022",VBM,weighted,8,B.1.617.2,0.3-1.3%,0.006834086
"January 29, 2022",VBM,weighted,8,B.1.617.2,0.4-1.5%,0.007927256
"February 5, 2022",VBM,weighted,8,B.1.617.2,0.0-0.3%,0.001318756
"February 12, 2022",VBM,weighted,8,B.1.617.2,0.0-0.6%,0.001743395
"February 19, 2022",VBM,weighted,8,B.1.617.2,0.1-0.3%,0.001681997
"February 26, 2022",VBM,weighted,8,B.1.617.2,0.0-0.3%,0.001052943
"March 5, 2022",VBM,weighted,8,B.1.617.2,0.0-0.3%,0.000465139
"March 12, 2022",VBM,weighted,8,B.1.617.2,NA,0
"March 19, 2022",VBM,weighted,8,B.1.617.2,0.0-0.9%,0.001006670
"March 26, 2022",VBM,weighted,8,B.1.617.2,0.0-0.9%,0.000989942
"April 2, 2022",VBM,weighted,8,B.1.617.2,NA,0
"April 9, 2022",VBM,weighted,8,B.1.617.2,NA,0
"April 16, 2022",VBM,weighted,8,B.1.617.2,NA,0
"April 23, 2022",VBM,weighted,8,B.1.617.2,NA,0
"May 8, 2021",VBM,weighted,9,B.1.617.2,1.5-5.2%,0.029768793
"May 15, 2021",VBM,weighted,9,B.1.617.2,2.0-4.6%,0.031192919
"May 22, 2021",VBM,weighted,9,B.1.617.2,2.3-6.5%,0.040346041
"May 29, 2021",VBM,weighted,9,B.1.617.2,7.5-14.1%,0.104461208
"June 5, 2021",VBM,weighted,9,B.1.617.2,12.7-27.8%,0.194559678
"June 12, 2021",VBM,weighted,9,B.1.617.2,20.7-37.8%,0.287126958
"June 19, 2021",VBM,weighted,9,B.1.617.2,36.4-49.3%,0.427707195
"June 26, 2021",VBM,weighted,9,B.1.617.2,50.9-67.8%,0.595556855
"July 3, 2021",VBM,weighted,9,B.1.617.2,65.7-78.8%,0.726552665
"July 10, 2021",VBM,weighted,9,B.1.617.2,81.2-87.7%,0.846727312
"July 17, 2021",VBM,weighted,9,B.1.617.2,88.0-92.2%,0.902613878
"July 24, 2021",VBM,weighted,9,B.1.617.2,93.6-95.6%,0.946601927
"July 31, 2021",VBM,weighted,9,B.1.617.2,95.6-97.1%,0.963933468
"August 7, 2021",VBM,weighted,9,B.1.617.2,96.4-98.6%,0.976419389
"August 14, 2021",VBM,weighted,9,B.1.617.2,98.5-99.2%,0.989006877
"August 21, 2021",VBM,weighted,9,B.1.617.2,98.2-99.6%,0.990909338
"August 28, 2021",VBM,weighted,9,B.1.617.2,96.2-99.7%,0.985924006
"September 4, 2021",VBM,weighted,9,B.1.617.2,96.1-99.6%,0.984802544
"September 11, 2021",VBM,weighted,9,B.1.617.2,93.6-99.8%,0.982339561
"September 18, 2021",VBM,weighted,9,B.1.617.2,92.4-99.8%,0.981149077
"September 25, 2021",VBM,weighted,9,B.1.617.2,97.8-99.9%,0.994247556
"October 2, 2021",VBM,weighted,9,B.1.617.2,98.7-99.9%,0.996047854
"October 9, 2021",VBM,weighted,9,B.1.617.2,97.8-99.7%,0.990823448
"October 16, 2021",VBM,weighted,9,B.1.617.2,96.2-99.8%,0.988376677
"October 23, 2021",VBM,weighted,9,B.1.617.2,97.5-99.9%,0.992929280
"October 30, 2021",VBM,weighted,9,B.1.617.2,96.2-99.9%,0.990594804
"November 6, 2021",VBM,weighted,9,B.1.617.2,96.2-99.9%,0.989666104
"November 13, 2021",VBM,weighted,9,B.1.617.2,95.0-99.8%,0.986114502
"November 20, 2021",VBM,weighted,9,B.1.617.2,94.1-99.9%,0.984545469
"November 27, 2021",VBM,weighted,9,B.1.617.2,97.5-99.9%,0.993435502
"December 4, 2021",VBM,weighted,9,B.1.617.2,99.5-99.9%,0.997670650
"December 11, 2021",VBM,weighted,9,B.1.617.2,93.5-98.6%,0.966818392
"December 18, 2021",VBM,weighted,9,B.1.617.2,48.7-87.8%,0.710908949
"December 25, 2021",VBM,weighted,9,B.1.617.2,11.5-38.9%,0.231726006
"January 1, 2022",VBM,weighted,9,B.1.617.2,5.7-15.8%,0.099219620
"January 8, 2022",VBM,weighted,9,B.1.617.2,1.9-4.4%,0.029616486
"January 15, 2022",VBM,weighted,9,B.1.617.2,1.1-2.3%,0.016154157
"January 22, 2022",VBM,weighted,9,B.1.617.2,0.2-1.0%,0.005221135
"January 29, 2022",VBM,weighted,9,B.1.617.2,0.3-0.7%,0.004248027
"February 5, 2022",VBM,weighted,9,B.1.617.2,0.1-0.4%,0.002248742
"February 12, 2022",VBM,weighted,9,B.1.617.2,0.0-0.2%,0.001029538
"February 19, 2022",VBM,weighted,9,B.1.617.2,0.0-0.5%,0.001141197
"February 26, 2022",VBM,weighted,9,B.1.617.2,0.0-0.6%,0.001743277
"March 5, 2022",VBM,weighted,9,B.1.617.2,0.0-0.5%,0.001071676
"March 12, 2022",VBM,weighted,9,B.1.617.2,NA,0
"March 19, 2022",VBM,weighted,9,B.1.617.2,0.0-0.3%,0.000492357
"March 26, 2022",VBM,weighted,9,B.1.617.2,NA,0
"April 2, 2022",VBM,weighted,9,B.1.617.2,0.0-0.5%,0.000657094
"April 9, 2022",VBM,weighted,9,B.1.617.2,NA,0
"April 16, 2022",VBM,weighted,9,B.1.617.2,NA,0
"April 23, 2022",VBM,weighted,9,B.1.617.2,NA,0
"May 8, 2021",VBM,weighted,10,B.1.617.2,0.2-4.5%,0.013922334
"May 15, 2021",VBM,weighted,10,B.1.617.2,0.3-5.9%,0.019041460
"May 22, 2021",VBM,weighted,10,B.1.617.2,0.7-7.1%,0.027382609
"May 29, 2021",VBM,weighted,10,B.1.617.2,1.9-7.7%,0.041186363
"June 5, 2021",VBM,weighted,10,B.1.617.2,4.2-15.9%,0.088351138
"June 12, 2021",VBM,weighted,10,B.1.617.2,3.9-26.0%,0.119444452
"June 19, 2021",VBM,weighted,10,B.1.617.2,9.2-31.1%,0.183266401
"June 26, 2021",VBM,weighted,10,B.1.617.2,13.7-52.9%,0.307951540
"July 3, 2021",VBM,weighted,10,B.1.617.2,41.1-63.7%,0.524958372
"July 10, 2021",VBM,weighted,10,B.1.617.2,58.4-82.4%,0.714913785
"July 17, 2021",VBM,weighted,10,B.1.617.2,72.0-89.0%,0.816324294
"July 24, 2021",VBM,weighted,10,B.1.617.2,89.1-93.7%,0.916479707
"July 31, 2021",VBM,weighted,10,B.1.617.2,94.4-96.9%,0.958210707
"August 7, 2021",VBM,weighted,10,B.1.617.2,96.2-98.5%,0.975260913
"August 14, 2021",VBM,weighted,10,B.1.617.2,98.5-99.2%,0.988989592
"August 21, 2021",VBM,weighted,10,B.1.617.2,98.9-99.4%,0.991762459
"August 28, 2021",VBM,weighted,10,B.1.617.2,98.5-99.8%,0.993361890
"September 4, 2021",VBM,weighted,10,B.1.617.2,99.3-99.9%,0.997455895
"September 11, 2021",VBM,weighted,10,B.1.617.2,98.8-99.8%,0.994541466
"September 18, 2021",VBM,weighted,10,B.1.617.2,98.8-99.8%,0.994824946
"September 25, 2021",VBM,weighted,10,B.1.617.2,99.0-100.0%,0.996862710
"October 2, 2021",VBM,weighted,10,B.1.617.2,99.2-99.9%,0.996680200
"October 9, 2021",VBM,weighted,10,B.1.617.2,98.7-99.9%,0.995087087
"October 16, 2021",VBM,weighted,10,B.1.617.2,98.5-99.9%,0.995726109
"October 23, 2021",VBM,weighted,10,B.1.617.2,98.5-100.0%,0.996169746
"October 30, 2021",VBM,weighted,10,B.1.617.2,98.6-99.9%,0.995011806
"November 6, 2021",VBM,weighted,10,B.1.617.2,99.2-100.0%,0.998203754
"November 13, 2021",VBM,weighted,10,B.1.617.2,97.4-99.9%,0.992872775
"November 20, 2021",VBM,weighted,10,B.1.617.2,98.1-99.8%,0.993077338
"November 27, 2021",VBM,weighted,10,B.1.617.2,98.6-100.0%,0.997584224
"December 4, 2021",VBM,weighted,10,B.1.617.2,99.5-100.0%,0.999153554
"December 11, 2021",VBM,weighted,10,B.1.617.2,77.2-98.0%,0.912341893
"December 18, 2021",VBM,weighted,10,B.1.617.2,38.4-80.8%,0.611145854
"December 25, 2021",VBM,weighted,10,B.1.617.2,15.4-38.9%,0.258751094
"January 1, 2022",VBM,weighted,10,B.1.617.2,5.3-13.4%,0.087264247
"January 8, 2022",VBM,weighted,10,B.1.617.2,2.3-6.1%,0.038747214
"January 15, 2022",VBM,weighted,10,B.1.617.2,1.4-2.4%,0.018522177
"January 22, 2022",VBM,weighted,10,B.1.617.2,0.7-1.4%,0.010450086
"January 29, 2022",VBM,weighted,10,B.1.617.2,0.6-2.2%,0.012440233
"February 5, 2022",VBM,weighted,10,B.1.617.2,0.1-0.8%,0.003536728
"February 12, 2022",VBM,weighted,10,B.1.617.2,NA,0
"February 19, 2022",VBM,weighted,10,B.1.617.2,0.0-0.9%,0.002164529
"February 26, 2022",VBM,weighted,10,B.1.617.2,0.0-0.4%,0.001023474
"March 5, 2022",VBM,weighted,10,B.1.617.2,0.0-1.2%,0.001724139
"March 12, 2022",VBM,weighted,10,B.1.617.2,NA,0
"March 19, 2022",VBM,weighted,10,B.1.617.2,NA,0
"March 26, 2022",VBM,weighted,10,B.1.617.2,NA,0
"April 2, 2022",VBM,weighted,10,B.1.617.2,NA,0
"April 9, 2022",VBM,weighted,10,B.1.617.2,NA,0
"April 16, 2022",VBM,weighted,10,B.1.617.2,NA,0
"April 23, 2022",VBM,weighted,10,B.1.617.2,NA,0
